@relation trainingData

@attribute cancelled {0, 1}
@attribute weight numeric
@attribute reward numeric
@attribute itemCount numeric

@data
0,58.17000000000001,124.63,15
1,36.17,97.4,9
0,38.39,116.80000000000001,12
1,49.96,153.02,12
0,30.6,110.34,10
0,45.11000000000001,118.29,11
1,39.760000000000005,196.27999999999997,15
0,34.83,55.150000000000006,8
0,25.59,94.99,8
1,4.4,21.97,2
0,42.95,62.13999999999999,9
0,11.989999999999998,63.65,5
0,22.88,78.29,7
0,20.259999999999998,92.16,6
0,28.28,119.46000000000001,10
0,31.43,48.34,6
0,34.47,103.99000000000001,11
0,34.78,115.28999999999999,10
0,11.31,72.99,7
1,26.12,84.49000000000001,8
1,30.73,133.77,10
0,11.4,13.7,2
0,42.47,81.84,11
0,20.03,115.56,9
0,44.3,77.44999999999999,10
0,43.279999999999994,89.41000000000001,11
1,40.25,90.67,15
0,39.0,161.3,11
0,23.94,94.12,8
0,11.57,63.099999999999994,5
1,13.25,53.17,4
0,28.979999999999997,75.97999999999999,9
0,24.44,99.41999999999999,8
0,22.42,83.36999999999999,8
0,29.67,72.92,8
0,48.87,76.89999999999999,11
0,50.25,72.98,11
0,29.0,51.64,8
1,51.379999999999995,171.45999999999998,16
1,22.93,96.18,7
1,48.59,144.35,13
1,23.68,87.53,10
0,24.92,102.99000000000001,9
1,43.769999999999996,120.6,15
0,14.77,74.42,6
0,13.65,47.760000000000005,4
1,33.410000000000004,150.68999999999997,11
0,19.1,78.22999999999999,6
1,18.599999999999998,53.1,6
0,16.1,84.52000000000001,6
0,23.330000000000002,39.050000000000004,6
0,37.129999999999995,175.51,13
0,28.28,70.24,7
0,12.04,49.480000000000004,4
0,23.419999999999998,105.06,10
0,26.459999999999997,56.89,7
0,33.22,89.84,9
1,58.36000000000001,86.51,17
1,30.9,109.62,11
1,41.57,107.54,12
0,9.57,63.010000000000005,4
0,21.97,89.44,7
0,13.55,89.04,8
0,22.97,70.39,7
0,50.040000000000006,54.13999999999999,11
0,20.91,92.14,7
0,14.049999999999999,80.66,6
1,59.96,130.45,16
0,25.28,127.24,10
0,17.16,81.83999999999999,7
0,56.72,52.769999999999996,13
0,51.42,150.29,15
0,40.89,176.62,14
0,52.76,239.62,15
0,15.290000000000001,63.36,5
0,29.300000000000004,125.5,8
0,13.52,51.1,5
0,26.18,110.17,9
0,29.84,96.32,8
0,27.439999999999998,51.25,6
1,32.2,169.04,12
0,4.18,25.46,2
0,17.11,63.230000000000004,6
0,52.97,117.03,12
0,30.59,72.52,8
0,12.12,101.62,7
0,27.14,106.61,7
0,16.61,87.94999999999999,7
0,9.61,86.33,5
1,27.47,132.27,10
1,26.55,108.31000000000002,8
0,4.16,25.189999999999998,2
0,35.120000000000005,162.78,13
0,18.28,83.34,6
0,33.33,82.97,6
1,52.06,209.31,18
0,53.959999999999994,148.61,15
0,51.699999999999996,168.15,16
0,25.04,60.43,7
0,53.4,119.89000000000001,15
0,40.81999999999999,204.07000000000002,16
1,44.769999999999996,186.58,16
0,15.8,77.88,6
0,51.84,179.09,14
0,6.27,38.19,3
0,40.34,98.62,10
0,42.419999999999995,69.69999999999999,10
0,9.34,25.64,3
0,14.52,85.74,6
0,21.299999999999997,99.47999999999999,6
0,36.98,95.17999999999999,10
0,29.34,114.34,11
0,23.67,113.65,9
1,51.220000000000006,148.51,14
0,28.7,80.63000000000001,8
0,32.15,89.38999999999999,9
1,39.769999999999996,94.05000000000001,9
0,10.7,68.32,5
0,21.14,35.38,5
0,17.59,136.17000000000002,9
0,49.970000000000006,224.27,15
1,42.87,85.86,11
0,56.34,184.47,15
0,43.42,160.09,14
1,29.720000000000002,161.28,12
0,22.12,40.6,5
0,38.339999999999996,111.31000000000002,11
1,28.09,65.8,7
0,55.95,267.25,22
0,41.92,166.62,14
0,34.42,79.82,8
0,8.65,27.6,3
1,45.57,113.63999999999999,16
1,16.32,40.62,4
0,40.97,82.11,11
0,37.730000000000004,73.93,10
1,31.17,126.86999999999999,10
0,44.33,109.59,11
0,40.980000000000004,104.23999999999998,12
0,47.05000000000001,89.55000000000001,12
1,40.72,154.48,12
1,54.129999999999995,183.19,15
1,42.82,173.34,13
1,43.620000000000005,172.68,16
0,42.96,120.18999999999998,12
0,19.919999999999998,85.94999999999999,7
0,59.49,307.18,20
0,40.72,83.96,9
0,35.339999999999996,106.9,10
1,22.55,106.8,8
0,10.32,0.36,2
1,41.89,145.82999999999998,13
0,18.72,135.29,10
0,39.040000000000006,89.21,10
1,55.0,140.59,13
0,22.3,49.98,6
0,21.46,81.75,7
0,15.54,54.809999999999995,5
0,32.660000000000004,43.93,7
0,30.400000000000002,114.97,9
1,59.63,102.63000000000002,18
1,29.819999999999997,166.14,11
0,31.58,150.82,12
0,19.44,94.16999999999999,7
0,31.950000000000003,152.93,8
1,43.44,168.05,13
1,38.019999999999996,163.05,14
0,49.53,195.31,13
0,46.56999999999999,164.8,14
0,21.08,59.3,7
0,51.71,177.45000000000002,16
1,28.96,162.62,11
0,42.65,197.14,14
0,19.32,44.85,5
0,9.3,53.63,4
1,36.7,154.54,12
1,49.900000000000006,204.29,18
0,21.85,81.39,7
0,7.869999999999999,58.76,5
0,9.66,55.480000000000004,4
0,18.98,57.92,6
0,10.76,58.94,5
0,30.23,133.95999999999998,10
0,47.89,128.7,13
0,20.5,27.36,5
0,17.1,20.549999999999997,3
1,60.28999999999999,166.79,16
0,9.02,37.07,4
0,45.379999999999995,110.92000000000002,12
0,22.619999999999997,86.93,7
0,55.5,211.07999999999998,17
0,13.04,85.72,6
0,56.10999999999999,110.83,13
0,29.540000000000003,152.88,12
0,44.73,97.37,9
0,55.04999999999999,175.60000000000002,15
0,7.24,25.13,2
0,33.480000000000004,83.74000000000001,10
0,23.4,88.19999999999999,8
0,32.01,160.50999999999996,10
0,15.120000000000001,27.18,3
0,21.720000000000002,104.12999999999998,6
0,13.14,33.81,3
0,43.13999999999999,126.52,10
0,28.080000000000002,27.68,6
0,20.03,34.64,4
0,22.049999999999997,152.01,9
1,14.88,53.92,4
1,34.690000000000005,173.77,13
0,25.12,76.95,7
0,31.32,99.65,9
1,24.54,130.3,11
0,41.36,111.46000000000001,11
0,32.67,112.37,10
0,54.98,208.0,20
0,34.08,74.4,8
0,41.15,94.16,11
0,26.93,120.76999999999998,10
0,53.24,95.64000000000001,12
0,4.89,42.11,3
0,3.72,13.48,1
0,54.010000000000005,149.0,15
0,24.36,14.200000000000001,5
0,31.099999999999998,158.92,10
0,29.43,42.989999999999995,7
0,41.41,166.6,15
1,27.909999999999997,42.38,7
0,32.209999999999994,185.45000000000002,12
0,11.67,54.39,4
0,38.24,167.91000000000003,13
0,13.440000000000001,53.43,4
0,24.4,106.1,9
1,23.72,95.57,7
0,11.600000000000001,75.7,6
0,45.239999999999995,69.64,10
1,24.330000000000002,85.17,8
0,42.45,146.98,13
0,14.379999999999999,66.88,5
0,34.09,92.41,9
0,20.3,128.59,9
1,38.34,88.08999999999999,9
0,34.91,65.5,7
0,14.65,29.14,4
1,28.279999999999998,95.1,7
0,19.81,29.32,5
0,39.78,158.39999999999998,12
0,22.24,90.58,6
0,15.58,55.09,4
0,6.289999999999999,56.8,4
0,38.65,42.34,8
0,19.33,43.46,7
0,41.18,141.29,13
0,62.29999999999999,163.02,16
0,16.42,40.519999999999996,4
0,41.53,200.24,17
0,50.84,122.93,14
0,10.74,40.33,4
1,24.58,128.52,9
0,21.95,96.96,5
0,19.93,86.55,7
0,36.56,88.62,10
1,42.56,88.45,11
0,30.0,44.97,8
0,25.360000000000003,144.45,13
1,33.79,122.34,11
0,13.08,57.73,5
0,27.83,34.96,6
1,38.74,159.59,12
0,9.799999999999999,102.83,7
1,48.129999999999995,175.62,16
0,41.64,98.1,10
0,16.05,43.83,5
0,23.77,54.78,6
0,45.22,166.26,14
0,60.449999999999996,298.78,18
1,46.48,90.02999999999999,12
0,10.83,53.03,4
0,44.75,112.72999999999999,13
0,19.900000000000002,42.019999999999996,5
0,42.57,124.58,12
0,26.72,128.51,12
1,21.48,40.8,5
1,48.64999999999999,202.25,18
1,20.27,97.28,9
0,5.16,0.18,1
0,49.86,133.17,14
1,41.99000000000001,144.75,12
1,52.04,242.72000000000003,19
1,30.740000000000002,29.54,7
1,21.06,132.95000000000002,11
0,22.11,36.39,5
0,24.93,81.92000000000002,8
0,23.14,93.77999999999999,8
0,8.09,14.27,2
0,2.93,14.09,1
0,34.330000000000005,197.84,12
0,25.380000000000003,86.66,8
0,54.47999999999999,217.23999999999998,19
0,6.65,27.57,2
1,23.750000000000004,76.58,7
0,34.970000000000006,125.35,9
0,28.770000000000003,45.92,6
1,50.699999999999996,204.06,16
1,17.51,81.07,7
0,26.259999999999998,106.07,7
0,17.61,29.34,5
0,7.129999999999999,58.16,4
0,5.63,38.419999999999995,3
0,56.190000000000005,218.27,19
0,11.870000000000001,98.49000000000001,7
0,50.230000000000004,92.45000000000002,12
0,53.02,186.26999999999998,16
0,31.060000000000002,77.21,7
0,42.48,146.1,15
0,14.690000000000001,39.870000000000005,4
0,12.13,67.91,5
0,4.029999999999999,40.48,3
1,11.16,40.44,3
0,47.96,162.81,17
0,43.92,92.58000000000001,11
0,29.62,214.54,12
0,16.28,56.39999999999999,6
1,24.640000000000004,106.05,7
0,55.33,127.69,15
0,48.98,114.31,11
0,47.05,183.44,15
0,18.62,72.61,6
0,34.650000000000006,87.21000000000001,9
1,39.56999999999999,160.22,15
0,40.03,149.5,14
0,33.09,110.60000000000001,10
1,45.2,109.54,11
0,35.82,150.36,12
0,12.41,6.32,3
0,20.33,57.730000000000004,7
0,47.7,118.03999999999999,14
0,9.36,44.25,4
0,26.189999999999998,69.91,7
0,28.459999999999997,147.45,12
0,35.120000000000005,128.41,11
0,29.66,79.10000000000001,9
0,57.17,161.1,15
1,46.83,124.01999999999998,13
0,47.28,98.83,11
0,33.93,75.12,8
0,32.39,138.35,13
0,15.319999999999999,79.11,6
0,8.63,20.939999999999998,2
0,14.74,41.839999999999996,4
0,43.08,92.44,8
0,27.029999999999998,96.14,9
0,35.3,132.05,10
1,35.52,54.64,8
0,32.35,126.81,13
1,21.97,108.96000000000001,9
1,25.21,96.13,7
1,51.660000000000004,124.92,13
0,36.599999999999994,239.67,17
1,31.53,83.09,9
0,40.2,74.87,10
0,26.630000000000003,102.69,8
0,45.730000000000004,87.44999999999999,12
0,39.76,149.56,12
1,44.67999999999999,180.22,13
1,41.480000000000004,121.44,11
0,27.2,18.509999999999998,6
0,57.34,102.05000000000001,14
0,29.04,99.71,11
1,33.84,101.13999999999999,9
0,9.07,67.57,5
1,29.46,151.56,12
1,57.43,171.66,18
0,3.72,13.48,1
0,49.2,171.73000000000002,14
0,17.29,89.03,7
1,24.25,141.45000000000002,11
1,49.349999999999994,140.26,13
0,34.489999999999995,115.44,11
1,38.09,130.97,11
0,20.16,75.3,9
0,57.800000000000004,146.24,15
0,22.04,62.56,6
0,52.24,102.39999999999998,11
0,15.18,33.3,3
0,13.95,45.14,7
0,11.66,71.4,6
0,6.27,38.19,3
0,13.379999999999999,77.74000000000001,6
0,11.4,13.7,2
1,50.9,121.23,12
0,11.56,46.08,4
0,57.629999999999995,302.42,24
1,10.69,78.77000000000001,6
0,34.36,62.43,7
0,25.240000000000002,122.52999999999999,11
0,34.910000000000004,122.13999999999999,11
1,17.810000000000002,68.01,5
0,47.35,87.6,12
0,35.660000000000004,140.68,9
1,30.62,114.41,9
0,38.57,112.56,11
1,25.550000000000004,141.47,10
0,22.13,28.11,5
0,44.92,156.88,14
0,23.15,164.32,10
1,21.15,92.11,7
0,39.67000000000001,114.46,11
0,10.04,53.64,4
0,32.82000000000001,68.07,8
0,34.69,130.62,10
0,18.22,39.3,5
0,15.86,55.59,6
0,3.72,13.48,1
0,51.8,156.65,14
1,15.58,66.22,6
0,26.93,82.4,8
0,44.31,54.150000000000006,10
0,43.440000000000005,172.6,13
0,48.95,158.0,13
0,62.040000000000006,168.44000000000003,13
0,26.779999999999998,107.46000000000001,9
1,25.11,82.88999999999999,7
0,30.36,59.4,8
0,32.349999999999994,171.52999999999997,11
0,45.81,27.84,9
0,23.38,81.02,8
0,24.61,113.18,8
1,27.15,99.03999999999999,8
0,27.58,124.86000000000001,10
0,45.85,185.82,13
0,17.96,63.769999999999996,4
0,10.92,26.089999999999996,3
0,58.989999999999995,184.32999999999998,18
0,33.22,48.79,8
0,24.5,102.16,8
0,23.490000000000002,76.63,7
1,54.51,214.16,17
0,33.839999999999996,178.82999999999998,13
0,25.92,58.129999999999995,7
0,33.22,111.94,8
1,10.260000000000002,50.15,4
0,16.48,56.46,6
0,33.239999999999995,159.70000000000002,12
0,13.49,26.43,3
0,24.320000000000004,83.5,7
0,10.75,70.29,5
0,14.919999999999998,77.74,6
0,19.359999999999996,84.34,6
0,19.08,124.36999999999999,8
0,15.969999999999999,48.559999999999995,5
0,52.32000000000001,112.45,14
0,24.23,88.99000000000001,7
0,47.45,186.85000000000002,15
0,60.71000000000001,187.95999999999998,19
0,16.98,61.599999999999994,5
0,51.22,100.36,13
0,52.93,95.81,11
1,19.11,81.35,6
0,11.469999999999999,63.94,5
0,5.73,43.47,3
0,12.219999999999999,49.71,4
1,48.29,112.07000000000001,11
0,16.9,103.34,6
1,44.47,177.07999999999998,20
0,49.730000000000004,135.61999999999998,12
0,42.99,83.36999999999999,9
0,10.7,61.550000000000004,5
0,48.95,95.63,13
0,27.03,138.57999999999998,11
0,12.69,79.7,6
0,41.980000000000004,74.4,11
0,19.08,137.85000000000002,10
0,25.45,91.65,8
0,37.72,165.16,10
1,53.78,137.64999999999998,14
1,25.200000000000003,54.28,6
0,61.21000000000001,128.28,14
0,18.060000000000002,62.75999999999999,6
0,9.61,75.16999999999999,7
1,22.88,158.10999999999999,10
0,23.229999999999997,142.12,11
0,10.030000000000001,35.629999999999995,3
1,37.03999999999999,135.38,11
1,52.34,132.84,13
0,7.289999999999999,50.83,4
0,44.48,87.38,10
0,43.74,107.69999999999999,10
0,33.089999999999996,89.1,8
1,56.25000000000001,188.87,22
0,29.279999999999998,103.66,11
0,44.2,76.4,11
0,35.22,144.04,12
0,35.46,50.57,9
1,32.57,104.78999999999999,9
0,30.009999999999998,157.38,14
0,22.8,27.4,4
0,38.269999999999996,80.6,10
0,29.21,89.34000000000002,9
1,25.009999999999998,109.01,9
0,6.02,24.740000000000002,2
1,45.59,105.42,11
1,19.25,54.71,5
0,10.32,45.32,4
0,22.419999999999998,139.13,9
1,37.32,136.09,12
0,60.22,171.25000000000003,17
0,11.07,50.22,4
0,49.75,219.0,14
0,33.59,77.17,9
0,10.340000000000002,49.76,4
0,55.339999999999996,202.48000000000002,17
0,13.49,26.43,3
1,50.16,125.04,19
0,38.5,152.93,11
0,22.28,68.7,6
0,18.11,49.88000000000001,7
1,23.240000000000002,110.31,8
0,49.25,152.09,16
0,21.12,84.72999999999999,7
0,26.18,77.68,8
0,36.230000000000004,131.32,12
0,60.620000000000005,116.62,16
0,1.4,14.69,1
0,5.73,43.47,3
0,47.5,93.12,11
0,23.65,88.08,8
0,7.1,21.54,2
0,29.369999999999997,30.759999999999998,6
0,24.22,116.8,9
1,60.900000000000006,147.41,16
0,35.45,138.56,12
0,32.19,49.9,7
0,29.419999999999998,91.61,10
1,30.89,125.74000000000001,10
0,13.370000000000001,59.73,5
0,48.61,173.92,14
0,5.16,0.18,1
0,28.080000000000002,39.36,6
0,18.68,132.94,10
0,25.5,97.48,8
0,29.900000000000002,106.42,8
0,50.410000000000004,158.11999999999998,17
0,10.59,59.49,5
0,8.18,72.88,4
0,19.66,116.53,9
0,40.760000000000005,88.2,11
0,5.16,0.18,1
1,23.72,95.57,7
0,37.7,171.01,14
0,34.76,129.14,11
0,28.480000000000004,60.989999999999995,7
0,35.34,119.77,10
1,45.33,162.77999999999997,14
0,26.17,88.11999999999999,8
0,30.88,106.28,9
0,30.23,84.84,8
1,36.510000000000005,96.58999999999999,9
0,32.22,47.730000000000004,6
0,10.32,0.36,2
0,25.92,99.44,8
1,39.540000000000006,115.02,11
1,53.53,100.82,14
0,15.2,53.82,5
1,17.49,15.09,4
0,33.52,142.09,12
0,36.62,43.67,8
1,42.93,138.10000000000002,12
0,30.25,155.28,11
1,27.07,174.73,12
0,20.92,108.64,8
1,30.52,83.69999999999999,8
0,41.17,70.47999999999999,10
1,54.33,176.17,14
1,30.03,133.59,9
0,46.35,174.89,13
1,59.98,260.64,18
0,14.93,82.21,7
0,15.130000000000003,30.72,4
0,19.36,112.97,9
0,14.78,92.43,7
1,36.56,152.66,12
0,48.39,131.76,14
1,1.12,5.4,4
0,33.05,134.98000000000002,11
0,18.52,70.67999999999999,5
0,26.869999999999997,115.6,8
0,15.05,30.509999999999998,4
0,28.91,48.3,6
0,34.79,124.44999999999999,12
0,54.89000000000001,153.06,16
1,5.9,31.450000000000003,3
0,2.93,14.09,1
1,21.15,86.82,6
0,52.34,126.12,13
0,17.79,110.03999999999999,8
0,34.63,105.80999999999999,12
0,39.54,98.63,11
0,19.34,100.52000000000001,8
0,37.97,142.99,11
0,53.49,182.0,15
1,19.95,87.13999999999999,7
0,42.220000000000006,131.95,13
0,30.44,60.11,7
0,24.439999999999998,99.41999999999999,8
0,18.259999999999998,73.17,5
0,33.5,102.35,11
0,22.130000000000003,28.11,5
0,59.49,157.57,19
1,31.380000000000003,121.08,10
0,45.480000000000004,179.6,12
1,27.95,123.0,9
0,32.25,89.80000000000001,9
0,57.99999999999999,222.87,18
0,23.21,27.259999999999998,5
0,27.13,100.42999999999999,10
0,18.5,86.78999999999999,7
0,25.310000000000002,84.14,7
0,42.93,99.38,11
1,47.48,122.98,12
0,12.25,59.45,4
0,11.4,13.7,2
0,7.25,12.91,2
0,18.78,44.02,5
1,45.89,90.44,10
0,42.79,185.91000000000003,15
1,38.03,138.85,9
0,27.96,98.25000000000001,9
0,6.6899999999999995,25.71,3
0,29.09,88.18,8
0,56.38,165.55,15
0,31.939999999999998,167.5,14
1,29.94,134.38,10
0,40.12,78.0,12
0,21.47,130.34,9
0,19.490000000000002,27.97,4
0,16.88,15.23,4
0,13.14,33.81,3
0,50.55,229.61999999999998,16
0,19.17,33.839999999999996,6
0,35.11,161.18,13
1,21.439999999999998,68.79,6
1,29.47,119.33,9
0,22.92,27.5,5
0,53.8,167.73999999999998,14
0,37.36,154.07000000000002,11
0,18.11,19.94,4
1,12.56,55.129999999999995,4
0,36.17,41.949999999999996,8
1,39.05,144.16,12
0,28.740000000000002,135.48,11
1,6.86,44.17,4
0,37.1,50.519999999999996,9
1,34.6,70.53999999999999,9
0,30.02,49.04,7
0,27.71,132.10999999999999,11
0,5.16,0.18,1
1,51.540000000000006,176.37999999999997,17
0,18.52,31.49,5
0,25.140000000000004,66.3,7
0,53.84,137.27,14
0,5.01,16.56,1
0,35.900000000000006,121.15,11
1,40.69,182.40000000000003,15
0,4.199999999999999,44.07,3
1,17.0,82.36,8
0,55.61,29.229999999999997,11
0,15.58,39.16,4
1,30.38,138.08,13
0,61.06,171.57999999999998,17
1,40.3,167.92000000000002,14
0,44.71,109.53999999999999,11
0,30.479999999999997,151.23,13
0,24.6,79.89999999999999,7
1,18.47,80.33999999999999,7
0,7.83,67.33,5
0,8.36,50.92,4
0,61.11,84.05,13
0,26.720000000000002,122.92,7
1,37.91,193.90000000000003,14
0,25.64,65.47,6
1,25.7,127.04,10
0,28.93,137.58,11
0,32.019999999999996,86.34,9
0,5.7,6.85,1
0,21.060000000000002,40.69,6
0,37.64,77.62,9
0,32.85,63.98,7
0,14.580000000000002,90.22,7
1,47.92999999999999,177.42,14
0,35.410000000000004,116.44999999999999,11
0,41.6,171.4,14
0,19.470000000000002,27.86,5
0,23.43,131.98,10
0,54.88,138.86999999999998,14
1,37.239999999999995,61.64999999999999,10
0,23.15,33.11,7
0,42.09,109.22000000000001,11
1,42.75,163.82999999999998,14
0,59.92,148.10999999999999,16
1,32.31,132.55,10
0,33.81,122.63999999999999,8
0,42.230000000000004,132.2,14
0,14.930000000000001,50.4,5
1,53.53,153.67,11
0,34.74,133.67000000000002,10
1,37.589999999999996,201.37,15
0,16.32,80.48,7
0,34.98,95.55000000000001,8
0,34.32,80.91,7
0,25.5,80.75,8
0,49.910000000000004,28.22,10
0,44.260000000000005,133.91000000000003,14
1,36.989999999999995,144.32999999999998,11
0,22.33,90.97999999999999,8
0,47.34,205.62000000000003,14
0,14.52,44.43,5
0,52.11,126.54,15
0,28.5,34.25,5
1,62.19,226.68999999999997,20
0,12.35,34.42,3
1,51.08,99.69,13
1,57.230000000000004,101.76000000000002,13
0,60.32,157.13,16
1,37.230000000000004,185.1,13
0,38.92,71.95,10
0,50.53,115.85000000000001,14
0,25.71,76.14,7
0,9.3,70.66,7
0,8.379999999999999,69.53,5
0,23.29,68.09,7
1,61.58,78.13,13
0,28.87,76.28999999999999,7
0,21.669999999999998,131.73000000000002,9
0,4.199999999999999,44.07,3
0,20.990000000000002,119.85999999999999,9
0,28.96,116.6,10
0,38.75,133.26999999999998,12
0,34.150000000000006,75.11999999999999,9
0,29.65,77.67,9
1,17.43,90.75,8
0,39.36,133.0,11
0,8.41,52.31,3
1,49.06,165.66000000000003,15
1,57.81,279.27,18
0,16.18,28.54,4
1,48.86,134.37,12
1,34.92,146.67,11
0,39.39,65.94999999999999,9
0,14.129999999999999,62.209999999999994,5
0,2.09,12.73,1
0,41.49,64.81,10
0,33.85,111.56000000000002,10
0,19.35,54.61,5
0,12.27,58.33,5
0,32.870000000000005,105.71000000000001,10
0,41.74,105.4,11
0,14.2,43.08,4
0,35.41,181.35,11
0,31.63,71.04,9
0,10.83,53.03,4
0,58.48,205.11,18
1,47.67,169.44,15
0,30.03,99.66000000000001,9
0,48.58,94.11,11
0,25.56,134.95999999999998,10
0,15.440000000000001,69.84,5
0,37.0,90.33999999999999,11
0,41.97,187.97,14
1,27.65,88.75,8
0,30.18,62.160000000000004,8
0,49.910000000000004,36.98,10
0,52.82,124.82,14
0,14.75,39.31,4
1,46.730000000000004,188.0,16
1,24.33,107.1,10
0,16.82,48.45,4
0,36.93,84.67,10
0,22.26,20.729999999999997,4
0,49.959999999999994,190.87,16
0,22.740000000000002,69.53999999999999,8
1,59.089999999999996,245.2,17
0,14.37,116.1,7
0,19.77,55.03,5
0,16.23,69.22999999999999,5
0,34.96,118.44,11
0,24.59,129.36,9
0,44.8,125.17999999999999,11
0,53.35,192.17,14
1,34.16,166.49999999999997,13
0,37.410000000000004,76.62,9
0,11.810000000000002,67.17,7
0,13.49,26.43,3
0,23.37,58.739999999999995,6
0,31.73,76.47000000000001,8
0,18.78,93.36,6
0,32.260000000000005,53.14,8
0,58.300000000000004,197.86,18
0,55.660000000000004,188.51,15
0,24.28,151.35000000000002,11
0,12.8,28.39,3
0,43.99000000000001,113.24999999999999,12
0,43.08,137.38,12
0,48.38999999999999,164.0,14
0,16.34,99.09,8
1,11.16,40.44,3
0,47.33,122.47999999999999,13
0,22.179999999999996,104.85999999999999,8
1,31.04,99.49,12
1,54.55,134.17,14
0,13.14,33.81,3
1,21.400000000000002,96.78,7
0,15.669999999999998,82.89,7
0,8.57,69.17,5
0,16.89,123.77000000000001,9
0,43.24,123.82000000000001,11
1,28.14,70.04,8
0,31.97,130.21,10
0,16.69,81.21,6
0,21.48,35.55,4
0,7.9,38.94,3
1,44.03,161.75,14
0,32.96,162.91000000000003,13
0,23.32,93.87,8
0,39.89,102.94000000000001,10
0,13.59,59.15,5
0,37.69,76.27,8
0,42.71,110.96000000000001,12
0,7.24,64.61,5
0,33.38,92.17,11
0,24.84,44.79,7
0,30.209999999999997,128.51,10
0,35.32,146.66,9
0,18.8,57.120000000000005,6
0,16.98,53.85,5
0,35.010000000000005,109.96,10
0,31.99,116.58999999999999,12
0,34.43,116.92999999999999,11
0,8.63,20.939999999999998,2
1,18.32,105.75999999999999,9
0,12.1,62.27,6
0,58.24999999999999,205.42999999999998,16
1,58.27,209.23,19
0,36.16,108.5,8
0,19.11,42.629999999999995,5
1,34.48,184.39,12
0,39.81,24.22,8
0,13.65,81.8,7
1,34.440000000000005,148.37,12
1,49.18,144.66,14
0,50.209999999999994,213.48999999999998,12
0,43.76,147.45,13
0,47.97,158.36999999999998,14
0,56.440000000000005,135.12,15
0,34.11,130.3,12
0,5.7,6.85,1
1,56.690000000000005,239.28999999999996,20
0,29.32,70.25999999999999,7
1,45.839999999999996,172.42000000000002,19
0,42.22,100.34,9
0,14.17,77.13000000000001,6
0,42.61,80.99000000000001,9
1,25.19,79.92999999999999,7
0,32.71,160.56,12
0,36.11,57.199999999999996,8
1,13.96,69.82,5
0,29.9,78.52,8
0,45.26999999999999,147.94,12
0,38.32000000000001,77.78,11
1,52.68,197.64999999999998,16
1,60.870000000000005,86.44,14
0,27.4,96.87,8
0,46.91,114.53999999999999,11
0,10.98,102.25999999999999,6
0,35.15,61.82,7
0,53.34,59.92999999999999,12
0,7.6899999999999995,71.49,5
1,48.56,255.9,20
0,18.32,122.44,8
0,23.02,110.02,9
0,16.560000000000002,13.879999999999999,3
0,23.4,95.36,8
1,62.419999999999995,194.46999999999997,19
1,27.82,138.29,10
1,59.82,155.78,15
0,55.79999999999999,166.73,17
0,24.99,93.54,8
0,56.95,189.78000000000003,20
1,36.85,143.62,11
0,10.95,59.870000000000005,5
1,31.180000000000003,132.09,11
1,30.57,107.15,8
0,11.440000000000001,24.85,3
0,24.189999999999998,107.61000000000001,8
0,19.91,95.13000000000001,8
1,48.870000000000005,107.71000000000002,12
1,25.77,67.01,7
0,18.03,69.89,5
0,22.269999999999996,92.0,8
1,29.06,66.05,7
0,12.97,67.72999999999999,5
0,48.010000000000005,160.88,13
0,15.43,54.17999999999999,5
0,21.060000000000002,71.55,6
0,18.970000000000002,33.8,5
1,54.980000000000004,177.83,15
0,18.84,40.66,4
0,19.66,26.0,5
0,21.869999999999997,89.19,8
0,8.790000000000001,23.439999999999998,3
0,59.66,118.7,14
0,60.17,132.71,15
0,5.02,26.82,2
0,28.38,67.55,7
0,27.01,89.47999999999999,8
0,23.950000000000003,169.99,11
0,8.84,41.65,3
0,29.77,97.63000000000001,8
1,26.640000000000004,98.75,9
0,16.67,90.94,7
0,29.900000000000002,182.6,10
0,33.339999999999996,158.51,11
1,29.41,143.71,11
0,15.13,24.65,3
0,9.55,58.739999999999995,5
1,50.06,176.42,17
0,22.68,60.699999999999996,6
0,42.94,112.91,11
0,25.12,86.24000000000001,7
1,50.67,197.02,17
0,28.059999999999995,134.15,9
1,36.66,148.82999999999998,10
0,20.12,59.75,5
0,22.62,132.66,12
1,31.980000000000004,74.47,7
0,9.17,24.49,3
0,52.85,228.34,15
0,23.819999999999997,64.16,8
1,24.28,70.17999999999999,7
0,52.4,206.61000000000004,14
0,60.059999999999995,174.60000000000002,14
0,40.88,103.22000000000001,10
1,27.67,100.86000000000001,8
1,32.11,156.34,12
0,32.72,139.66,12
0,17.66,23.249999999999996,5
0,25.76,70.2,7
0,57.74,141.59,15
1,32.5,69.16,8
0,52.41,115.7,13
0,19.87,96.88,6
0,42.16,62.75,9
0,17.450000000000003,104.61,7
0,1.4,14.69,1
0,9.73,60.47,6
0,53.269999999999996,130.56,13
1,45.489999999999995,179.77,14
0,29.96,44.97,8
0,12.03,47.39,4
0,45.870000000000005,152.73000000000002,13
1,30.71,137.26,11
1,29.92,110.09,8
0,15.76,90.15,7
0,34.08,81.43,9
0,8.02,48.62,4
0,25.65,113.13000000000001,10
0,11.72,56.36,4
0,28.85,96.97999999999999,8
0,32.7,138.74,11
0,14.92,65.79,6
1,45.81,136.64,12
0,18.74,100.32,7
0,29.82,76.28,10
0,51.730000000000004,128.54,17
1,42.870000000000005,110.21000000000001,11
1,49.78,146.85,15
1,39.709999999999994,143.08,12
